,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
689,691,120,4,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,147.0,2,4,2,2,3,1,2,697,5,0,151,848,1,0,1,4,0,0,848,1,0,1,0,1,1,2,6,1,1,1,2,4,4,2,149,0,0,0,0,0,0,5,2008,8,4,11.856515169360303
690,692,60,3,21535,1,0,3,0,0,0,15,2,2,0,5,10,6,1994,1995,1,6,6,6,1,1170.0,0,4,2,0,3,1,2,1455,5,0,989,2444,1,0,1,4,1872,0,4316,0,1,3,1,4,1,0,6,2,1,0,3,4,4,2,382,50,0,0,0,0,0,1,2007,8,4,13.534473028231163
691,693,60,3,26178,1,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,0,8,8,1,293.0,2,4,2,2,3,1,2,965,5,0,245,1210,1,0,1,4,1281,0,2519,1,0,2,1,4,1,2,6,2,1,1,2,4,4,2,320,27,0,0,0,0,0,4,2006,8,4,12.721885810807205
692,694,30,3,5400,1,3,3,0,0,2,17,2,2,0,2,5,6,1921,1968,1,0,8,8,2,0.0,3,4,0,3,3,3,5,0,5,0,1073,1073,1,0,1,4,0,0,1073,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,112,0,0,0,0,12,2006,8,0,11.594321103174222
693,695,50,4,6120,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,0,13,14,2,0.0,3,1,0,3,3,3,5,0,5,0,927,927,1,4,1,4,472,0,1539,0,0,1,1,3,1,3,6,0,5,2,2,4,4,2,112,0,0,0,0,0,0,4,2009,8,4,11.860054996065431
694,696,20,3,13811,1,0,3,0,4,0,23,2,2,0,2,6,6,1987,1987,1,0,6,6,1,72.0,3,4,1,2,1,3,2,980,3,40,92,1112,1,2,1,4,0,0,1137,1,0,2,0,2,1,2,6,1,1,2,2,4,4,2,125,0,0,0,0,0,0,7,2006,8,4,12.078239274020287
695,697,30,4,6000,1,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,0,13,15,2,0.0,3,4,1,3,3,3,3,616,5,0,0,616,1,2,1,4,0,0,616,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,129,0,0,0,0,6,2006,8,4,11.396391648714275
696,698,20,3,6420,1,0,3,0,4,0,7,2,2,0,2,5,7,1952,1952,1,0,13,14,2,0.0,3,4,2,0,1,2,3,210,0,551,219,980,1,1,1,0,0,0,1148,0,1,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,9,2006,8,4,11.72399643505017
697,699,20,3,8450,1,3,3,0,4,0,19,5,2,0,2,5,8,1965,2009,1,0,8,8,2,0.0,3,2,1,3,3,3,2,553,1,117,224,894,1,0,1,4,0,0,894,1,0,1,0,3,1,3,6,1,5,2,1,4,4,2,416,144,0,0,0,0,0,4,2010,8,4,11.83862560460953
698,700,120,1,4282,1,1,3,0,4,0,21,2,2,4,2,7,5,2004,2004,1,0,8,8,2,0.0,2,4,2,2,3,2,2,16,5,0,1375,1391,1,0,1,4,0,0,1391,0,0,2,0,2,1,2,6,0,1,1,2,4,4,2,156,158,0,0,0,0,0,7,2008,8,4,12.185869938212655
699,701,20,3,14331,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,0,12,13,1,630.0,2,4,2,0,3,1,2,1274,5,0,526,1800,1,0,1,4,0,0,1800,1,0,2,0,3,1,2,6,1,1,0,3,4,4,2,270,78,0,0,0,0,0,5,2006,8,4,12.652359748158592
700,702,20,3,9600,1,3,3,0,4,0,14,2,2,0,2,7,5,1969,1969,3,0,6,6,1,168.0,3,4,1,3,3,3,5,0,5,0,1164,1164,1,4,1,4,0,0,1164,0,0,1,1,3,1,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,7,2006,0,4,11.849397701591439
701,703,60,3,12438,1,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,0,12,13,1,466.0,0,4,2,0,1,3,5,0,5,0,1234,1234,1,0,1,4,1312,0,2576,0,0,2,1,4,1,0,6,1,3,0,3,4,4,2,324,100,0,0,0,0,0,7,2006,6,5,12.799175708864519
702,704,190,4,7630,1,3,3,0,4,0,17,1,2,1,5,5,9,1900,1996,1,0,13,14,2,0.0,3,2,0,2,3,3,5,0,5,0,360,360,1,2,1,4,780,0,1812,0,0,2,0,4,2,2,6,1,5,2,2,4,4,0,344,0,40,0,0,0,0,5,2010,8,4,11.849397701591439
703,705,20,3,8400,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,1,0,12,13,1,109.0,2,4,2,2,3,0,2,712,5,0,761,1473,1,0,1,4,0,0,1484,1,0,2,0,3,1,2,6,0,1,1,2,4,4,2,0,35,0,144,0,0,0,5,2010,8,4,12.269047444691562
704,706,190,4,5600,1,3,3,0,4,0,9,2,2,1,5,4,5,1930,1950,3,0,12,15,2,0.0,1,1,3,3,3,3,5,0,5,0,0,0,1,1,0,4,720,0,1092,0,0,2,0,3,2,1,4,0,1,2,0,4,4,0,0,0,0,0,0,0,3500,7,2010,8,4,10.915088464214607
705,707,20,3,115149,1,1,2,0,1,2,4,2,2,0,2,7,5,1971,2002,1,0,9,10,3,351.0,3,4,1,2,3,1,2,1219,5,0,424,1643,1,4,1,4,0,0,1824,1,0,2,0,2,1,2,6,2,1,2,2,4,4,2,380,48,0,0,0,0,0,6,2007,8,4,12.618182296357007
706,708,120,3,6240,1,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,0,8,8,1,176.0,2,4,2,2,3,3,2,863,5,0,461,1324,1,0,1,4,0,0,1324,1,0,2,0,2,1,2,6,1,1,0,2,4,4,2,192,38,0,0,0,0,0,12,2009,8,4,12.445089546000672
707,709,60,3,9018,1,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,728,728,1,0,1,4,728,0,1456,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,100,24,0,0,0,0,0,7,2007,6,5,12.09815330331068
708,710,20,3,7162,1,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,0,6,6,0,41.0,3,4,2,3,3,3,5,0,5,0,876,876,1,4,1,4,0,0,904,0,0,1,0,3,1,3,6,0,1,2,1,4,4,2,0,0,0,0,0,0,0,12,2008,8,0,11.607326140391713
709,711,30,3,4130,1,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,0,12,13,2,0.0,2,4,1,3,3,3,5,0,5,0,270,270,1,2,1,4,0,0,729,0,0,1,0,2,1,3,1,0,1,2,0,4,4,0,0,0,0,0,0,0,0,7,2008,8,4,10.858998997563564
710,712,50,0,8712,1,3,1,0,4,1,9,2,2,0,0,4,7,1900,1950,1,0,8,8,2,0.0,3,4,4,3,3,2,5,0,5,0,859,859,1,2,1,4,319,0,1178,0,0,1,0,2,1,3,6,0,5,1,1,4,4,0,68,0,98,0,0,0,0,1,2010,8,0,11.540307141711445
711,713,120,3,4671,1,0,1,0,4,0,22,2,2,4,2,8,5,1988,1989,1,0,6,6,2,0.0,2,4,2,2,3,2,2,767,5,0,461,1228,1,2,1,4,0,0,1228,1,0,2,0,2,1,2,6,1,1,0,2,4,4,2,168,120,0,0,0,0,0,10,2008,8,4,12.14950229404178
712,714,190,3,9873,1,3,3,0,4,0,3,6,2,1,2,4,5,1970,1970,1,0,6,6,1,160.0,3,4,1,3,3,0,0,789,5,0,171,960,2,4,0,4,0,0,960,1,0,1,0,3,1,3,6,0,5,2,2,4,4,2,0,288,0,0,0,0,0,5,2006,8,4,11.767567683343811
713,715,60,3,13517,1,0,3,0,1,0,19,5,2,0,5,6,8,1976,2005,1,0,6,10,1,289.0,2,4,1,3,3,3,2,533,5,0,192,725,1,0,1,4,754,0,1479,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,0,44,0,0,0,0,0,3,2010,8,4,11.779128505744884
714,716,20,3,10140,1,3,3,0,4,0,14,2,2,0,2,6,5,1974,1974,3,0,6,6,1,174.0,3,4,1,2,3,3,5,0,5,0,1064,1064,1,4,1,4,0,0,1350,0,0,2,0,3,1,3,6,1,1,1,2,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,12.013700752882716
715,717,70,4,10800,1,3,0,0,4,0,17,2,2,0,5,7,8,1890,1998,1,0,13,13,2,0.0,3,2,0,3,3,3,5,0,5,0,718,718,1,0,1,4,978,0,2554,0,0,1,1,3,1,3,6,0,5,2,2,4,4,1,0,48,143,0,0,0,0,7,2007,8,4,11.979799201207035
716,718,20,3,10000,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,0,6,6,2,0.0,3,4,1,2,3,3,1,1084,5,0,92,1176,1,2,1,4,0,0,1178,0,1,1,1,3,1,2,6,1,1,2,2,4,4,2,224,0,0,0,0,0,0,11,2008,8,4,11.964001084330445
717,719,60,3,10542,1,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,0,13,7,1,651.0,2,4,2,2,3,1,2,1173,5,0,138,1311,1,0,1,4,1093,0,2418,1,0,2,1,3,1,2,6,1,1,1,3,4,4,2,250,154,216,0,0,0,0,8,2008,8,4,12.739637756265655
718,720,20,3,9920,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,0,6,10,2,0.0,3,4,1,2,3,1,0,523,5,0,448,971,1,4,1,4,0,0,971,0,0,1,1,3,1,3,6,1,1,2,1,4,4,2,0,0,0,0,0,0,0,5,2006,8,4,11.76368418331741
719,721,120,3,6563,1,0,2,0,1,1,22,2,2,0,2,8,5,1985,1985,1,0,6,6,2,0.0,2,4,2,2,3,1,2,1148,5,0,594,1742,1,4,1,4,0,0,1742,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,114,28,234,0,0,0,0,12,2006,8,4,12.524526376648707
720,722,120,4,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,169.0,2,4,2,2,3,0,2,662,5,0,186,848,1,0,1,4,0,0,848,1,0,1,0,1,1,2,6,0,1,1,2,4,4,2,160,0,0,0,0,0,0,5,2010,8,4,11.870599909242046
721,723,20,3,8120,1,3,3,0,4,0,12,2,2,0,2,4,7,1970,1970,1,0,8,8,2,0.0,3,2,1,3,3,3,0,191,5,0,673,864,1,0,1,4,0,0,864,0,0,1,0,3,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,11.7320609948869
722,724,50,3,8172,1,3,3,0,4,0,7,2,2,0,0,4,6,1954,1972,1,0,8,8,2,0.0,3,4,2,3,3,3,5,0,5,0,941,941,1,0,1,4,473,0,1470,0,0,2,0,4,1,3,6,0,5,2,1,4,4,2,0,0,0,0,156,0,0,5,2008,8,4,11.813030057420569
723,725,20,3,13286,1,0,3,0,4,0,7,2,2,0,2,9,5,2007,2008,3,0,5,5,3,340.0,0,4,2,0,3,3,2,1234,5,0,464,1698,1,0,1,4,0,0,1698,1,0,2,0,3,1,0,6,1,1,0,3,4,4,2,327,64,0,0,0,0,0,2,2009,8,4,12.676076274775909
724,726,20,3,6960,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,0,6,10,2,0.0,3,4,1,3,3,3,0,375,1,239,250,864,1,4,1,4,0,0,864,0,0,1,0,3,1,2,6,0,5,2,2,4,4,2,96,0,0,0,0,0,500,11,2009,8,4,11.699405031912846
725,727,20,3,21695,1,0,3,0,0,0,6,2,2,0,2,6,9,1988,2007,3,0,13,10,1,260.0,2,2,1,2,3,3,2,808,5,0,72,880,1,0,1,4,0,0,1680,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,292,44,0,182,0,0,0,12,2009,8,4,12.310432660854413
726,728,20,3,7314,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,3,82.0,2,4,2,2,3,0,2,724,5,0,508,1232,1,0,1,4,0,0,1232,1,0,2,0,2,1,2,6,0,1,1,2,4,4,2,132,0,0,0,0,0,0,2,2009,8,4,12.178187442040636
727,729,90,3,11475,1,3,3,0,0,0,12,2,2,2,2,5,5,1958,1958,1,0,12,13,1,95.0,3,4,1,3,3,3,5,0,5,0,1584,1584,1,4,1,4,0,0,1776,1,0,2,0,4,2,3,6,0,5,2,3,4,4,2,0,25,0,0,0,0,0,7,2009,0,0,11.608235644774554
728,730,30,4,6240,1,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,0,8,8,2,0.0,3,4,1,3,3,3,1,152,5,0,628,780,1,4,1,0,0,360,1208,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,23,112,0,0,0,0,1,2009,8,4,11.542484267211773
729,731,120,3,5389,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,0,5,5,2,0.0,2,4,2,2,3,3,2,1180,5,0,415,1595,1,0,1,4,0,0,1616,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,237,152,0,0,0,0,0,3,2010,8,4,12.373703486914124
730,732,80,3,9590,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,0,12,13,1,442.0,2,4,2,0,3,0,2,786,5,0,82,868,1,0,1,4,0,0,1146,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,160,22,0,0,0,0,0,5,2007,8,4,12.141534124392605
731,733,60,3,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,0,12,13,1,202.0,2,4,2,2,3,0,0,252,5,0,901,1153,1,0,1,4,878,0,2031,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,192,84,0,0,0,0,0,7,2008,8,4,12.31268238058843
732,734,20,3,10000,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,0,6,6,2,0.0,3,4,1,3,3,3,1,594,5,0,270,864,1,0,1,4,0,0,1144,1,0,1,0,3,1,3,6,1,1,1,1,4,4,2,165,0,0,0,0,0,400,3,2009,8,4,11.786001385032645
733,735,20,3,8978,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,0,9,10,2,0.0,3,4,2,3,3,3,5,0,5,0,948,948,1,4,1,4,0,0,948,0,0,1,0,3,1,3,6,0,1,2,1,4,4,2,147,0,0,0,0,0,0,5,2007,8,3,11.589886506106355
734,736,75,4,10800,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,0,13,14,2,0.0,3,4,0,2,3,2,4,390,5,0,490,880,2,1,0,4,888,0,1768,0,0,1,1,2,1,3,6,2,5,2,2,4,4,0,0,341,0,0,0,0,0,10,2006,8,4,12.0015054797889
735,737,90,3,8544,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,0,11,11,2,0.0,3,4,1,3,3,3,5,0,5,0,0,0,1,2,0,1,0,0,1040,0,0,2,0,2,2,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,11.445716715276781
736,738,60,3,10463,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,893,893,1,0,1,4,900,0,1801,0,0,2,1,3,1,2,6,1,1,0,3,4,4,2,0,116,0,0,0,0,0,6,2006,8,4,12.387977448827787
737,739,90,3,10800,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,0,9,10,2,0.0,3,4,1,2,1,1,2,1200,5,0,0,1200,1,4,1,4,0,0,1200,3,0,3,0,3,1,3,6,0,1,2,0,4,4,2,120,0,0,0,0,0,0,3,2009,8,2,12.095141084822894
738,740,60,3,9313,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,864,864,1,0,1,4,864,0,1728,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,187,56,0,0,0,0,0,4,2009,8,4,12.154779351142626
739,741,70,4,9600,1,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,0,13,15,2,0.0,3,2,0,1,0,3,5,0,5,0,264,264,1,0,1,4,664,0,1432,0,0,2,0,2,1,3,6,0,5,2,2,4,2,2,270,0,112,0,0,0,0,5,2007,8,0,11.790557201568507
740,742,20,3,6768,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,0,6,6,2,0.0,3,2,1,3,3,2,2,832,5,0,80,912,1,2,1,4,0,0,912,1,1,1,0,3,1,2,6,0,5,2,1,4,4,2,168,0,0,0,0,0,0,5,2008,8,4,11.8635823365834
741,743,20,3,8450,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,0,12,13,1,108.0,3,4,2,2,3,3,5,0,5,0,1349,1349,1,0,1,4,0,0,1349,0,0,2,0,3,1,3,6,0,1,2,2,4,4,2,120,55,0,0,0,0,0,12,2007,8,4,12.095141084822894
742,744,80,3,12886,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,0,6,6,2,0.0,3,4,1,2,3,0,0,444,5,0,76,520,1,0,1,4,0,0,1464,0,1,2,0,3,1,3,3,1,1,1,2,4,4,2,302,0,0,0,100,0,0,10,2009,8,4,12.072541252905653
743,745,120,3,5395,1,0,1,0,4,0,22,2,2,4,2,8,5,1993,1993,1,0,6,6,2,0.0,2,4,2,2,3,3,2,733,5,0,604,1337,1,2,1,4,0,0,1337,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,96,0,70,168,0,0,0,10,2008,8,4,12.100712129872349
744,746,60,3,8963,1,0,3,0,4,0,14,2,2,0,5,8,9,1976,1996,3,0,12,13,1,289.0,0,2,1,3,1,3,2,575,0,80,487,1142,1,0,1,4,1540,0,2715,0,1,3,1,4,1,2,6,2,3,0,2,4,4,2,0,204,0,0,0,0,0,7,2008,8,4,12.610870864650636
745,747,60,3,8795,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,0,12,13,2,0.0,2,4,2,2,3,3,2,300,5,0,652,952,1,0,1,4,1276,0,2256,0,0,2,1,4,1,2,6,1,3,0,2,4,4,2,224,54,0,0,0,0,0,4,2009,8,4,12.371587084007745
746,748,70,4,11700,1,0,3,0,0,0,17,2,2,0,5,7,7,1880,2003,4,0,11,12,2,0.0,2,4,4,3,0,3,5,0,5,0,1240,1240,2,4,0,4,1320,0,2640,0,0,1,1,4,1,2,6,1,5,2,4,4,4,0,181,0,386,0,0,0,0,5,2009,8,4,12.491172637278908
747,749,20,3,10593,1,0,3,0,4,0,15,2,2,0,2,7,5,1996,1996,3,0,12,13,1,338.0,2,4,2,2,3,3,2,919,5,0,801,1720,1,0,1,4,0,0,1720,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,240,56,154,0,0,0,0,3,2010,8,4,12.469974189316552
748,750,50,3,8405,1,3,3,0,4,0,7,2,2,0,0,4,3,1945,1950,1,0,14,15,2,0.0,3,4,3,3,3,3,5,0,5,0,0,0,5,4,0,1,441,0,1529,0,0,2,0,4,1,3,4,0,5,2,1,4,4,0,92,0,185,0,0,0,0,4,2009,8,4,11.492722757652713
749,751,50,4,8800,1,3,3,0,0,0,17,2,2,0,0,4,7,1910,2004,1,0,13,14,2,0.0,3,4,0,3,0,3,5,0,5,0,576,576,1,2,1,4,348,0,1140,0,0,1,0,3,1,3,3,0,1,2,0,4,4,0,0,160,0,0,0,0,0,6,2010,8,4,11.477298287327075
750,752,60,3,7750,1,3,3,0,4,0,8,6,2,0,5,7,5,2003,2003,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,660,660,1,0,1,4,660,0,1320,0,0,2,1,3,1,2,6,0,1,0,2,4,4,2,0,48,0,0,0,0,0,8,2007,8,4,11.99535161421452
751,753,20,3,9236,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,0,12,13,2,0.0,3,2,2,2,3,1,2,1200,5,0,279,1479,1,0,1,4,0,0,1494,1,0,2,0,3,1,2,6,0,1,1,2,4,4,2,168,27,0,0,0,0,0,7,2006,8,4,12.287652632522596
752,754,60,3,10240,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,0,12,13,1,178.0,2,4,2,2,3,2,5,0,5,0,1030,1030,1,2,1,4,1060,0,2098,0,0,2,1,3,1,0,6,1,1,1,3,4,4,2,192,52,0,0,0,0,0,3,2006,8,4,12.526342907575106
753,755,20,3,7930,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,0,9,10,2,0.0,3,4,1,3,3,3,2,439,3,472,115,1026,1,2,1,4,0,0,1026,1,0,1,0,3,1,2,6,0,5,1,2,4,4,2,171,48,0,0,0,0,0,7,2009,8,4,11.957611286231675
754,756,160,1,3230,1,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,0,8,8,1,894.0,3,4,2,2,3,3,2,381,5,0,348,729,1,2,1,4,729,0,1471,0,0,2,1,3,1,3,6,0,5,2,2,4,4,2,0,24,0,0,0,0,0,3,2009,8,4,12.058152515453553
755,757,60,3,10769,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,2,20,5,0,846,866,1,0,1,4,902,0,1768,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,144,105,0,0,0,0,0,4,2009,8,4,12.264341553654152
756,758,60,3,11616,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,0,6,6,0,328.0,3,4,1,3,3,2,4,438,5,0,234,672,1,4,1,4,714,0,1386,0,0,2,1,3,1,3,6,1,1,0,2,4,4,2,335,0,0,0,0,0,0,4,2010,8,0,11.976030352524807
757,759,160,1,2280,1,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,0,8,8,1,360.0,3,4,2,2,3,3,0,549,5,0,195,744,1,2,1,4,744,0,1501,0,0,2,1,3,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,12.097373228606832
758,760,60,3,12257,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,0,12,13,1,513.0,2,4,2,2,3,0,3,56,0,64,1198,1318,1,0,1,4,1203,0,2531,0,0,2,1,4,1,2,6,1,1,1,3,4,4,2,222,98,0,0,0,0,0,11,2007,8,4,12.577636201962655
759,761,20,3,9100,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,0,13,14,2,0.0,3,4,1,3,3,3,4,612,5,0,252,864,1,0,1,4,0,0,864,0,0,1,0,2,1,3,6,0,5,2,1,0,0,2,0,0,0,0,0,0,450,10,2009,8,4,11.755871643580615
760,762,30,4,6911,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,0,13,14,2,0.0,3,4,2,3,3,2,3,405,5,0,740,1145,1,4,1,4,0,0,1301,0,0,1,0,2,1,1,2,0,5,2,2,4,4,2,0,0,0,0,0,0,0,10,2009,8,4,11.512925464970227
761,763,60,1,8640,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,0,12,13,2,0.0,3,4,2,2,3,2,2,24,5,0,732,756,1,0,1,4,783,0,1547,0,0,2,1,3,1,2,6,0,1,2,2,4,4,2,169,45,0,0,0,0,0,6,2010,2,4,12.279323107269766
762,764,60,3,9430,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,0,12,13,1,673.0,2,4,2,2,3,2,2,1163,5,0,89,1252,1,0,1,4,1097,0,2365,1,0,2,1,3,1,2,6,1,1,1,3,4,4,2,0,128,0,0,180,0,0,7,2009,8,4,12.727838209334497
763,765,120,3,9549,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,0,3,3,2,0.0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,4,0,0,1494,1,0,1,1,2,1,0,6,1,1,0,2,4,4,2,0,30,0,0,216,0,0,4,2006,8,4,12.506177237980511
764,766,20,3,14587,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,0,12,13,3,284.0,2,4,2,2,3,3,5,0,5,0,1498,1498,1,0,1,4,0,0,1506,0,0,2,0,2,1,0,6,1,1,0,2,4,4,2,0,174,0,0,0,0,0,8,2008,6,5,12.484204257170106
765,767,60,3,10421,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,0,6,6,1,42.0,3,4,1,2,3,3,2,394,5,0,586,980,1,4,1,4,734,0,1714,0,0,2,1,3,1,3,6,1,1,2,2,4,4,2,228,66,156,0,0,0,500,3,2010,8,4,12.188417710291452
766,768,50,3,12508,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,0,12,13,2,0.0,3,4,1,2,3,2,0,660,5,0,323,983,1,0,1,4,767,0,1750,1,0,2,0,4,1,3,4,0,1,2,1,4,4,2,245,0,156,0,0,0,1300,7,2008,8,4,11.982929094215965
767,769,20,3,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,0,12,13,2,0.0,2,4,2,2,3,3,2,24,5,0,1836,1860,1,0,1,4,0,0,1836,0,0,2,0,3,1,2,6,1,1,0,2,4,4,2,120,33,0,0,0,0,0,10,2006,8,4,12.286901198192789
768,770,60,3,53504,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,0,5,15,1,603.0,0,4,2,2,3,1,0,1416,5,0,234,1650,1,0,1,4,1589,0,3279,1,0,3,1,4,1,0,4,1,3,0,3,4,4,2,503,36,0,0,210,0,0,6,2010,8,4,13.195613839143922
769,771,85,3,7252,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,0,13,14,2,0.0,3,4,1,2,3,0,2,685,5,0,173,858,1,4,1,4,0,0,858,1,0,1,0,2,1,3,6,0,5,2,2,4,4,2,120,0,0,0,0,0,0,4,2009,8,4,11.812289042195847
770,772,20,3,8877,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,0,13,14,2,0.0,3,4,1,1,0,3,3,836,5,0,0,836,1,4,1,1,0,0,1220,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,4,2006,0,4,11.532728092266407
771,773,80,3,7819,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,0,9,10,2,0.0,3,4,1,3,3,0,0,422,1,127,480,1029,1,4,1,4,0,0,1117,1,0,1,0,3,1,3,6,1,5,2,2,4,4,2,144,0,0,0,0,0,0,3,2010,8,0,11.580584113444045
772,774,20,3,10150,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,0,13,14,2,1.0,3,4,1,3,3,3,4,456,5,0,456,912,1,0,1,0,0,0,912,0,0,1,0,2,1,3,6,0,1,1,1,4,4,2,0,0,0,0,0,0,0,7,2007,0,4,11.648330101976432
773,775,20,3,14226,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,0,12,13,1,375.0,2,4,2,2,3,0,5,0,5,0,1935,1935,1,2,1,4,0,0,1973,0,0,2,0,3,1,2,6,1,1,0,3,4,4,2,315,45,0,0,0,0,0,7,2007,6,5,12.886641043883259
